person;id;user_frame;pre_user_frame;system_frame;pre_system_frame;Polite;Human;Detailed;query;response;preresponse;sarcasm;rephrasing;task;condition
VP1.3A;584;3.3;3.2;3.3;3.3;;;;Ja die gefallen mir;Moechtest du das Rezept sehen?;Zutatenliste / Wie findest du die Zutaten?;0;0;2;audio
VP1.3A;585;3.3;3.3;3.4;3.3;;;;Ja;Link;Moechtest du das Rezept sehen?;0;0;2;audio
VP1.4A;586;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;2;audio
VP1.4A;587;2.1;1;2.1;1;0;0;1;Kuchen ohne Milch;Wie ausgefallen darf das Rezept sein?;Hallo! Was kann ich fuer dich tun?;0;0;2;audio
VP1.4A;588;2.1;2.1;2.2;2.1;;;;einfach;Was sind deine Lieblingszutaten in Kuchen?;Wie ausgefallen darf das Rezept sein?;0;0;2;audio
VP1.4A;589;2.2;2.1;3.1;2.2;;;;Schokolade;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Schoko-Nuss-Kuchen"". Wie klingt das Rezept fuer dich?";Was sind deine Lieblingszutaten in Kuchen?;0;0;2;audio
VP1.4A;590;3.1;2.2;3.2;3.1;0;;;Klingt gut;Moechtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Schoko-Nuss-Kuchen"". Wie klingt das Rezept fuer dich?";0;0;2;audio
VP1.4A;591;3.2;3.1;3.3;3.2;;;;Ja;Zutatenliste / Wie findest du die Zutaten?;Moechtest du die Zutatenliste sehen?;0;0;2;audio
VP1.4A;592;3.3;3.2;3.4;3.3;;;;Zeig mir das Rezept;Link/Wie findest du das Rezept?;Zutatenliste / Wie findest du die Zutaten?;0;0;2;audio
VP1.4A;593;3.4;3.3;-1;3.4;;;;Find ich gut;NaN;Link/Wie findest du das Rezept?;0;0;2;audio
VP1.7A;594;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;2;audio
VP1.7A;595;2.1;1;2.1;1;0;1;1;Suche mir ein Rezept fuer einen laktosefreien Kuchen;Was sind deine Lieblingszutaten in Kuchen?;Hallo! Was kann ich fuer dich tun?;0;0;2;audio
VP1.7A;596;2.1;2.1;2.1;2.1;;;;egal suche mir ein zufaelliges Rezept;Wie ausgefallen darf das Rezept sein?;Was sind deine Lieblingszutaten in Kuchen?;0;0;2;audio
VP1.7A;597;2.1;2.1;3.1;2.1;;;;sehr ausgefallen;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Chrissis Schneewittchen-Kuchen"". Wie klingt das fuer dich?";Wie ausgefallen darf das Rezept sein?;0;0;2;audio
VP1.7A;598;3.3;2.1;3.4;3.1;;;;zeig mir das Rezept;Rezept;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Chrissis Schneewittchen-Kuchen"". Wie klingt das fuer dich?";0;0;2;audio
VP2.1A;599;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;2;audio
VP2.1A;600;2.1;1;2.1;1;0;1;1;Suche nach laktosefreien Geburtstagskuchenrezepten;Auf was hast du Lust?;Hallo! Was kann ich fuer dich tun?;0;0;2;audio
VP2.1A;601;2.1;2.1;2.2;2.1;;;;Ich moechte einen Geburtstagskuchen backen;Was sind deine Lieblingszutaten in Kuchen?;Auf was hast du Lust?;0;0;2;audio
VP2.1A;602;2.2;2.1;3.1;2.2;;;;Ich mag Rotweinkuchen;"Du hast erwaehnt, dass du Rotweinkuchen magst, wie klingt ""Rotweinkuchen"" fuer dich?";Was sind deine Lieblingszutaten in Kuchen?;0;0;2;audio
VP2.1A;603;3.1;2.2;3.1;3.1;0;;;Klingt gut, kannst du nach Rezepten ohne Milch suchen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Rotweinkuchen"". Wie klingt das fuer dich?";"Du hast erwaehnt, dass du Rotweinkuchen magst, wie klingt ""Rotweinkuchen"" fuer dich?";0;0;2;audio
VP2.1A;604;3.1;3.1;3.2;3.1;0;;;klingt gut;Moechtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Rotweinkuchen"". Wie klingt das fuer dich?";0;0;2;audio
VP2.1A;605;3.2;3.1;3.3;3.2;;;;ja bitte;Zutatenliste/ Wie gefallen dir die Zutaten?;Moechtest du die Zutatenliste sehen?;0;0;2;audio
VP2.1A;606;3.3;3.2;3.3;3.3;;;;sehr gut, vielen Dank;Moechtest du das Rezept sehen?;Zutatenliste/ Wie gefallen dir die Zutaten?;0;0;2;audio
VP2.1A;607;3.3;3.3;3.4;3.3;;;;ja bitteschoen;Rezept;Moechtest du das Rezept sehen?;0;0;2;audio
VP2.1A;608;4;3.3;-1;3.4;;;;Vielen Dank da passt fuer meinen Use Case. Dankeshoen.;NA;Rezept;0;0;2;audio
VP1.3A;609;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;3;audio
VP1.3A;610;2.1;1;2.1;1;0;1;0;Ich brauche ein Rezept fuer ein schnelles Essen;Auf was hast du Lust?;Hallo! Was kann ich fuer dich tun?;0;0;3;audio
VP1.3A;611;2.1;2.1;2.1;2.1;;;;Irgendwas mit Kartoffeln;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;Auf was hast du Lust?;0;0;3;audio
VP1.3A;612;2.1;2.1;2.1;2.1;;;;Ich habe gute Kochfertigkeiten;Erwartest du Besuch oder kochst du fuer dich allein?;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;0;0;3;audio
VP1.3A;613;2.1;2.1;2.1;2.1;;;;Alleine;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden moechtest?;Erwartest du Besuch oder kochst du fuer dich allein?;0;0;3;audio
VP1.3A;614;2.1;2.1;2.1;2.1;;;;Ist egal;Wie stehst du zu deftigem/leichtem/saisonalem Essen?;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden moechtest?;0;0;3;audio
VP1.3A;615;2.1;2.1;2.2;2.1;;;;Ich mag ein leichtes Essen;Welches Gemuese magst du?;Wie stehst du zu deftigem/leichtem/saisonalem Essen?;0;0;3;audio
VP1.3A;616;2.2;2.1;2.2;2.2;;;;Blumenkohl und Brokkoli;Gibt es spezielle Zutaten, die du magst? Wie beispielsweise Szechuan Pfeffer oder Tamarinde?;Welches Gemuese magst du?;0;0;3;audio
VP1.3A;617;2.2;2.2;2.1;2.2;;;;Ich mag alles;Wie ernaehrst du dich unter der Woche? Wie am Wochenende?;Gibt es spezielle Zutaten, die du magst? Wie beispielsweise Szechuan Pfeffer oder Tamarinde?;0;0;3;audio
VP1.3A;618;2.1;2.2;3.1;2.1;;;;Immer gesund;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Blumenkohl - Brokkoli - Auflauf"". Wie klingt das Rezept fuer dich?";Wie ernaehrst du dich unter der Woche? Wie am Wochenende?;0;0;3;audio
VP1.3A;619;3.1;2.1;3.2;3.1;0;;;Sehr gut;Moechtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Blumenkohl - Brokkoli - Auflauf"". Wie klingt das Rezept fuer dich?";0;0;3;audio
VP1.3A;620;3.2;3.1;3.3;3.2;;;;Ja;Zutatenliste / Wie gefallen dir die Zutaten?;Moechtest du die Zutatenliste sehen?;0;0;3;audio
VP1.3A;621;3.3;3.2;3.3;3.3;;;;Ja;Moechtest du das Rezept sehen?;Zutatenliste / Wie gefallen dir die Zutaten?;0;0;3;audio
VP1.3A;622;3.3;3.3;3.4;3.3;;;;Ja;Rezept;Moechtest du das Rezept sehen?;0;0;3;audio
VP1.4A;623;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;3;audio
VP1.4A;624;2.1;1;2.1;1;0;1;1;Ich brauche einen Imbiss in der naehe;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;Hallo! Was kann ich fuer dich tun?;0;0;3;audio
VP1.4A;625;2.1;2.1;2.1;2.1;;;;Schnelles Abendessen;Auf was hast du Lust?;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;0;0;3;audio
VP1.4A;626;2.1;2.1;2.1;2.1;;;;asiatisch;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;Auf was hast du Lust?;0;0;3;audio
VP1.4A;627;2.1;2.1;2.1;2.1;;;;gut;Erwartest du Besuch oder kochst du fuer dich allein?;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;0;0;3;audio
VP1.4A;628;2.1;2.1;2.1;2.1;;;;Ich koch fuer mich alleine;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden moechtest?;Erwartest du Besuch oder kochst du fuer dich allein?;0;0;3;audio
VP1.4A;629;2.1;2.1;2.1;2.1;;;;Nein;Wie ausgefallen darf das Rezept sein?;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden moechtest?;0;0;3;audio
VP1.4A;630;2.1;2.1;2.1;2.1;;;;einfach;Was sind deine Lieblingszutaten?;Wie ausgefallen darf das Rezept sein?;0;0;3;audio
VP1.4A;631;2.1;2.1;2.2;2.1;;;;Nudeln;Welches Gemuese magst du?;Was sind deine Lieblingszutaten?;0;0;3;audio
VP1.4A;632;2.2;2.1;2.2;2.2;;;;Karotten;Gibt es spezielle Zutaten, die du magst? Wie beispielsweise Szechuan Pfeffer oder Tamarinde?;Welches Gemuese magst du?;0;0;3;audio
VP1.4A;633;2.2;2.2;3.1;2.2;;;;Nein;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Asia-Nudeln"". Wie findest du das Rezept?";Gibt es spezielle Zutaten, die du magst? Wie beispielsweise Szechuan Pfeffer oder Tamarinde?;0;0;3;audio
VP1.4A;634;3.1;2.2;3.4;3.1;0;;;Zeig mir das Rezept;Link;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Asia-Nudeln"". Wie findest du das Rezept?";0;0;3;audio
VP1.4A;635;4;3.1;-1;3.4;;;;Find ich gut;NaN;Link;0;0;3;audio
VP1.5A;636;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;3;audio
VP1.5A;637;2.1;1;2.1;1;0;1;0;also Rezept von Sandwiches suchen;Was sind deine Lieblingszutaten?;Hallo! Was kann ich fuer dich tun?;0;0;3;audio
VP1.5A;638;2.2;2.1;2.1;2.1;;;;Kaese und Tomaten;Wieviel Zeit hast du zum Kochen?;Was sind deine Lieblingszutaten?;0;0;3;audio
VP1.5A;639;2.1;2.2;3.1;2.1;;;;15 Minuten;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Warmes Tomaten-Kaese-Sandwich"". Wie klingt das fuer dich?";Wieviel Zeit hast du zum Kochen?;0;0;3;audio
VP1.5A;640;3.1;2.1;3.2;3.1;0;;;Klingt gut;Moechtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Warmes Tomaten-Kaese-Sandwich"". Wie klingt das fuer dich?";0;0;3;audio
VP1.5A;641;3.2;3.1;3.3;3.2;;;;ja;Zutatenliste / Wie gefallen dir die Zutaten?;Moechtest du die Zutatenliste sehen?;0;0;3;audio
VP1.5A;642;3.3;3.2;2.2;3.3;;;;gibt es noch anderes Rezept?;Welche Zutaten wuerdest du niemals benuetzen?;Zutatenliste / Wie gefallen dir die Zutaten?;0;0;3;audio
VP1.5A;643;2.2;3.3;3.1;2.2;;;;Pesto;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Sandwich mit Tomaten und Kaese ueberbacken"". Wie klingt das fuer dich?";Welche Zutaten wuerdest du niemals benuetzen?;0;0;3;audio
VP1.5A;644;3.1;2.2;0;3.1;0;;;ja kann ich das schauen;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Sandwich mit Tomaten und Kaese ueberbacken"". Wie klingt das fuer dich?";0;0;3;audio
VP1.5A;645;3.1;3.1;3.2;0;0;;;ja das klingt gut;Moechtest du die Zutatenliste sehen?;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;0;0;3;audio
VP1.5A;646;3.2;3.1;3.3;3.2;;;;ja;Zutatenliste / Wie gefallen dir die Zutaten?;Moechtest du die Zutatenliste sehen?;0;0;3;audio
VP1.5A;647;3.3;3.2;3.4;3.3;;;;ich finde das ganz gut danke;Moechtest du das Rezept sehen?;Zutatenliste / Wie gefallen dir die Zutaten?;0;0;3;audio
VP1.5A;648;3.4;3.3;3.4;3.4;;;;ja;Rezept;Moechtest du das Rezept sehen?;0;0;3;audio
VP1.8A;649;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;3;audio
VP1.8A;650;2.1;1;2.1;1;0;1;2;Ich brauche ein schnelles, saettigendes Gericht in unter einer Stunde;Zu was fuer Rezepten greifst du normalerweise, wenn du etwas kochen moechtest?;Hallo! Was kann ich fuer dich tun?;0;0;3;audio
VP1.8A;651;2.1;2.1;2.1;2.1;;;;ich benuetze keine Rezepte, ich improvisiere;Wie stehst du zu deftigem/leichtem/saisonalem Essen?;Zu was fuer Rezepten greifst du normalerweise, wenn du etwas kochen moechtest?;0;0;3;audio
VP1.8A;652;2.1;2.1;2.2;2.1;;;;Etwas leichtes klingt gut;Was sind deine Lieblingszutaten?;Wie stehst du zu deftigem/leichtem/saisonalem Essen?;0;0;3;audio
VP1.8A;653;2.2;2.1;2.2;2.2;;;;Paprika;Welche Kohlenhydratquelle bevorzugst du normalerweise? Beispielsweise Kartoffeln, Nudeln oder Reis?;Was sind deine Lieblingszutaten?;0;0;3;audio
VP1.8A;654;2.2;2.2;3.1;2.2;;;;Nudeln oder Reis;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Nudeln mit Paprika-Sahne-Sauce"". Wie klingt das fuer dich?";Welche Kohlenhydratquelle bevorzugst du normalerweise? Beispielsweise Kartoffeln, Nudeln oder Reis?;0;0;3;audio
VP1.8A;655;3.1;2.2;3.2;3.1;0;;;Das klingt sehr gut;Moechtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Nudeln mit Paprika-Sahne-Sauce"". Wie klingt das fuer dich?";0;0;3;audio
VP1.8A;656;3.2;3.1;3.3;3.2;;;;ja bitte;Zutatenliste / Wie findest du die Zutaten?;Moechtest du die Zutatenliste sehen?;0;0;3;audio
VP1.8A;657;3.3;3.2;3.4;3.3;;;;sehr gut;Moechtest du das Rezept sehen?;Zutatenliste / Wie findest du die Zutaten?;0;0;3;audio
VP1.8A;658;3.4;3.3;3.4;3.4;;;;ja bitte;Rezept;Moechtest du das Rezept sehen?;0;0;3;audio
VP2.1A;659;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;3;audio
VP2.1A;660;2.1;1;2.1;1;0;1;0;Ich moechte ein schnelles Gericht kochen;Auf was hast du Lust?;Hallo! Was kann ich fuer dich tun?;0;0;3;audio
VP2.1A;661;2.1;2.1;2.1;2.1;;;;ich moechte etwas herzhaftes;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;Auf was hast du Lust?;0;0;3;audio
VP2.1A;662;2.1;2.1;3.1;2.1;;;;kannst du mir die drei schnellsten Rezepte geben? Meine Kochfertigkeiten sind mittelgut;"Die drei schnellsten Rezepte lauten: ""Pizza-Snacker"", ""Schnelle Speckbroetchen"" und ""Haehnchengeschnetzeltes"".";Wie wuerdest du deine Kochfertigkeiten einschaetzen?;0;0;3;audio
VP2.1A;664;5;2.1;5;3.1;;;;Wie lange dauert Pizza-Snacker;5 Minuten;"Die drei schnellsten Rezepte lauten: ""Pizza-Snacker"", ""Schnelle Speckbroetchen"" und ""Haehnchengeschnetzeltes"".";0;0;3;audio
VP2.1A;665;3.1;5;3.4;5;1;;;okay, zeige mir bitte das Rezept;Rezept;5 Minuten;0;0;3;audio
VP2.1A;666;4;3.1;-1;3.4;;;;Vielen Dank, super;NA;Rezept;0;0;3;audio
VP2.2A;667;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;3;audio
VP2.2A;668;2.1;1;2.1;1;0;1;0;Gibt mir ein Rezept mit Spaghetti aus;Wieviel Zeit hast du zum Kochen?;Hallo! Was kann ich fuer dich tun?;0;0;3;audio
VP2.2A;669;2.1;2.1;2.1;2.1;;;;5 Minuten;Welches Gemuese magst du?;Wieviel Zeit hast du zum Kochen?;0;0;3;audio
VP2.2A;670;2.1;2.1;2.1;2.1;;;;Viel;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;Welches Gemuese magst du?;0;0;3;audio
VP2.2A;671;2.1;2.1;2.2;2.1;;;;fortgeschritten;Welche Zutaten wuerdest du niemals benuetzen?;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;0;0;3;audio
VP2.2A;672;2.2;2.1;3.1;2.2;;;;Auberginen;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Spaghetti mediterran oder Pizza Spaghetti"". Wie klingt das fuer dich?";Welche Zutaten wuerdest du niemals benuetzen?;0;0;3;audio
VP2.2A;673;3.1;2.2;3.2;3.1;0;;;ja, Spaghetti mediterran;Moechtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Spaghetti mediterran oder Pizza Spaghetti"". Wie klingt das fuer dich?";0;0;3;audio
VP2.2A;674;3.2;3.1;3.3;3.2;;;;ja;Zutatenliste / Wie gefallen dir die Zutaten?;Moechtest du die Zutatenliste sehen?;0;0;3;audio
VP2.2A;675;3.3;3.2;3.4;3.3;;;;gut;Moechtest du das Rezept sehen?;Zutatenliste / Wie gefallen dir die Zutaten?;0;0;3;audio
VP2.2A;676;3.4;3.3;3.4;3.4;;;;ja;Rezept;Moechtest du das Rezept sehen?;0;0;3;audio
VP2.2A;677;4;3.4;-1;3.4;;;;Danke;NaN;Rezept;0;0;3;audio
VP1.1A;678;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;4;audio
VP1.1A;679;2.1;1;2.1;1;0;1;0;Suche nach einem Rezept fuer ein leichtes Essen;Wieviel Zeit hast du zum Kochen?;Hallo! Was kann ich fuer dich tun?;0;0;4;audio
VP1.1A;680;2.1;2.1;2.1;2.1;;;;30 Minuten;Auf was hast du Lust?;Wieviel Zeit hast du zum Kochen?;0;0;4;audio
VP1.1A;681;2.1;2.1;2.1;2.1;;;;Salat;Erwartest du Besuch oder kochst du fuer dich allein?;Auf was hast du Lust?;0;0;4;audio
VP1.1A;682;2.1;2.1;3.1;2.1;;;;Ich koche fuer mich allein;"Wie klingt ""Salat im Glas/ Salat fuers Buero ""Griechischer Salat"" "" fuer dich?";Erwartest du Besuch oder kochst du fuer dich allein?;0;0;4;audio
VP1.1A;683;3.1;2.1;3.2;3.1;0;;;Klingt gut;Moechtest du die Zutatenliste sehen?;"Wie klingt ""Salat im Glas/ Salat fuers Buero ""Griechischer Salat"" "" fuer dich?";0;0;4;audio
VP1.1A;684;3.2;3.1;3.3;3.2;;;;Ja, bitte;Liste zeigen/ Wie gefallen dir die Zutaten?;Moechtest du die Zutatenliste sehen?;0;0;4;audio
VP1.1A;685;3.3;3.2;3.4;3.3;;;;Gut;Moechtest du das Rezept sehen?;Liste zeigen/ Wie gefallen dir die Zutaten?;0;0;4;audio
VP1.1A;686;3.4;3.3;3.4;3.4;;;;Ja, bitte;Link;Moechtest du das Rezept sehen?;0;0;4;audio
VP1.2A;687;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;4;audio
VP1.2A;688;2.1;1;2.1;1;0;1;0;Ich brauche ein schnelles Abendessen;Auf was hast du Lust?;Hallo! Was kann ich fuer dich tun?;0;0;4;audio
VP1.2A;689;2.1;2.1;2.1;2.1;;;;Ein Sandwich;Zu was fuer Rezepten greifst du normalerweise, wenn du etwas kochen moechtest?;Auf was hast du Lust?;0;0;4;audio
VP1.2A;690;2.2;2.1;3.1;2.1;;;;Tomaten, Gurken, Oliven, Brot;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Italien Sandwich"". Moechtest du die Zutatenliste sehen?";Zu was fuer Rezepten greifst du normalerweise, wenn du etwas kochen moechtest?;0;0;4;audio
VP1.2A;691;3.1;2.2;2.2;3.1;1;;;Nein moechte ich nicht;Das tut mir leid. Welche Zutaten wuerdest du niemals benuetzen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Italien Sandwich"". Moechtest du die Zutatenliste sehen?";0;0;4;audio
VP1.2A;692;2.2;3.1;2.1;2.2;;;;Zwiebeln;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden moechtest?;Das tut mir leid. Welche Zutaten wuerdest du niemals benuetzen?;0;0;4;audio
VP1.2A;693;-1;2.2;0;2.1;;;;NaN;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden moechtest?;0;1;4;audio
VP1.2A;694;2.1;-1;2.2;0;;;;Ich moechte nichts duensten;Gibt es spezielle Zutaten, die du magst? Wie beispielsweise Szechuan Pfeffer oder Tamarinde?;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;0;1;4;audio
VP1.2A;695;2.2;2.1;3.1;2.2;;;;Pfeffer;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden. ""Sandwich mit Mozzarella, Tomaten und Parmaschinken"" Wie klingt das fuer dich?";Gibt es spezielle Zutaten, die du magst? Wie beispielsweise Szechuan Pfeffer oder Tamarinde?;0;0;4;audio
VP1.2A;696;3.1;2.2;3.2;3.1;0;;;Klingt gut;Moechtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden. ""Sandwich mit Mozzarella, Tomaten und Parmaschinken"" Wie klingt das fuer dich?";0;0;4;audio
VP1.2A;697;3.2;3.1;3.3;3.2;;;;Ja moechte ich;Zutatenliste / Wie findest du die Zutaten?;Moechtest du die Zutatenliste sehen?;0;0;4;audio
VP1.2A;698;3.3;3.2;3.4;3.3;;;;Find ich gut;Moechtest du das Rezept sehen?;Zutatenliste / Wie findest du die Zutaten?;0;0;4;audio
VP1.2A;699;3.4;3.3;3.4;3.4;;;;Ja moechte ich;Link;Moechtest du das Rezept sehen?;0;0;4;audio
VP1.3A;700;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;4;audio
VP1.3A;701;2.1;1;2.1;1;1;1;1;Ich brauche ein Rezept fuer ein schnelles, leichtes Essen;Auf was hast du Lust?;Hallo! Was kann ich fuer dich tun?;0;0;4;audio
VP1.3A;702;2.1;2.1;2.1;2.1;;;;Irgendwas mit Gemuese;Erwartest du Besuch oder kochst du fuer dich allein?;Auf was hast du Lust?;0;0;4;audio
VP1.3A;703;2.1;2.1;2.2;2.1;;;;Ich koche fuer mich alleine;Welche Kohlenhydratquelle bevorzugst du normalerweise? Beispielsweise Kartoffeln, Nudeln oder Reis?;Erwartest du Besuch oder kochst du fuer dich allein?;0;0;4;audio
VP1.3A;704;2.2;2.1;2.2;2.2;;;;Reis;Was sind deine Lieblingszutaten?;Welche Kohlenhydratquelle bevorzugst du normalerweise? Beispielsweise Kartoffeln, Nudeln oder Reis?;0;0;4;audio
VP1.3A;705;2.2;2.2;2.2;2.2;;;;Bohnen und Paprika;Welche Zutaten wuerdest du niemals benuetzen?;Was sind deine Lieblingszutaten?;0;0;4;audio
VP1.3A;706;2.2;2.2;3.1;2.2;;;;Koriander;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Scharfe Paprika-Bohnen-Reis-Pfanne"". Wie klingt das Rezept fuer dich?";Welche Zutaten wuerdest du niemals benuetzen?;0;0;4;audio
VP1.3A;707;3.1;2.2;2.2;3.1;0;;;Ich mag nichts scharfes;Das tut mir leid. Welche Zutaten wuerdest du niemals benuetzen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Scharfe Paprika-Bohnen-Reis-Pfanne"". Wie klingt das Rezept fuer dich?";0;0;4;audio
VP1.3A;708;2.2;3.1;2.1;2.2;;;;Chilli;Wie stehst du zu regionaler Kueche?;Das tut mir leid. Welche Zutaten wuerdest du niemals benuetzen?;0;0;4;audio
VP1.3A;709;2.1;2.2;3.1;2.1;;;;Find ich gut;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Paprika-Sahne Schnitzel mit Bohnenbuendchen und Reis"". Wie findest du das Rezept?";Wie stehst du zu regionaler Kueche?;0;0;4;audio
VP1.3A;710;3.1;2.1;3.2;3.1;0;;;Sehr gut;Moechtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Paprika-Sahne Schnitzel mit Bohnenbuendchen und Reis"". Wie findest du das Rezept?";0;0;4;audio
VP1.3A;711;3.2;3.1;3.3;3.2;;;;Ja bitte;Zutatenliste / Wie findest du die Zutaten?;Moechtest du die Zutatenliste sehen?;0;0;4;audio
VP1.3A;712;3.3;3.2;3.3;3.3;;;;Fuer eine Person bitte;Zutatenliste / Wie findest du die Zutaten?;Zutatenliste / Wie findest du die Zutaten?;0;0;4;audio
VP1.3A;713;3.3;3.3;3.4;3.3;;;;Die gefallen mir gut;Moechtest du das Rezept sehen?;Zutatenliste / Wie findest du die Zutaten?;0;0;4;audio
VP1.3A;714;3.4;3.3;3.4;3.4;;;;Ja bitte;Link;Moechtest du das Rezept sehen?;0;0;4;audio
VP1.5A;715;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;4;audio
VP1.5A;716;2.1;1;2.1;1;1;1;1;Ich moechte etwas vegan kochen;Auf was hast du Lust?;Hallo! Was kann ich fuer dich tun?;0;0;4;audio
VP1.5A;717;2.2;2.1;2.1;2.1;;;;Rucola und Tomaten;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;Auf was hast du Lust?;0;0;4;audio
VP1.5A;718;2.1;2.2;2.1;2.1;;;;vier Stunden;Erwartest du Besuch oder kochst du fuer dich allein?;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;0;0;4;audio
VP1.5A;719;2.1;2.1;3.1;2.1;;;;Ich koche das fuer drei Personen;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Rucola-Avocado-Tomaten Salat mit Kuerbislernen"". Wie klingt das fuer dich?";Erwartest du Besuch oder kochst du fuer dich allein?;0;0;4;audio
VP1.5A;720;3.1;2.1;3.2;3.1;0;;;ja klingt gut;Moechtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Rucola-Avocado-Tomaten Salat mit Kuerbislernen"". Wie klingt das fuer dich?";0;0;4;audio
VP1.5A;721;3.2;3.1;3.3;3.2;;;;ja;Zutatenliste / Wie findest du die Zutaten?;Moechtest du die Zutatenliste sehen?;0;0;4;audio
